Postaja,Leto,Mesec,SO2
graska gora,2019,Nov,6.0
velenje,2019,Nov,6.0
pesje,2019,Nov,6.0
skale,2019,Nov,5.0
sv. mohor,2019,Nov,6.0
lj center,2019,Nov,6.0
ce gaji,2019,Nov,20.0
lj bezigrad,2019,Dec,6.0
celje,2019,Dec,5.0
trbovlje,2019,Dec,7.0
zagorje,2019,Dec,4.0
hrastnik,2019,Dec,
iskrba,2019,Dec,2.0
sostanj,2019,Dec,10.0
topolsica,2019,Dec,9.0
zavodnje,2019,Dec,21.0
veliki vrh,2019,Dec,7.0
graska gora,2019,Dec,33.0
velenje,2019,Dec,6.0
pesje,2019,Dec,11.0
skale,2019,Dec,12.0
sv. mohor,2019,Dec,10.0
lj center,2019,Dec,6.0
ce gaji,2019,Dec,20.0
lj bezigrad,2020,Jan,8.0
ce bolnica,2020,Jan,9.0
trbovlje,2020,Jan,8.0
zagorje,2020,Jan,6.0
iskrba,2020,Jan,0.5
sostanj,2020,Jan,5.0
topolsica,2020,Jan,7.0
zavodnje,2020,Jan,9.0
veliki vrh,2020,Jan,8.0
graska gora,2020,Jan,10.0
velenje,2020,Jan,6.0
pesje,2020,Jan,3.0
skale,2020,Jan,2.0
sv. mohor,2020,Jan,7.0
lj center,2020,Jan,4.0
ce gaji,2020,Jan,15.0
lj bezigrad,2020,Feb,10.0
ce bolnica,2020,Feb,7.0
trbovlje,2020,Feb,6.0
zagorje,2020,Feb,8.0
iskrba,2020,Feb,2.6
sostanj,2020,Feb,8.0
topolsica,2020,Feb,8.0
zavodnje,2020,Feb,5.0
veliki vrh,2020,Feb,3.0
graska gora,2020,Feb,10.0
velenje,2020,Feb,6.0
pesje,2020,Feb,4.0
skale,2020,Feb,4.0
sv. mohor,2020,Feb,6.0
lj center,2020,Feb,4.0
ce gaji,2020,Feb,16.0
lj bezigrad,2020,Mar,7.0
ce bolnica,2020,Mar,5.0
trbovlje,2020,Mar,7.0
zagorje,2020,Mar,4.0
iskrba,2020,Mar,2.9
sostanj,2020,Mar,4.0
topolsica,2020,Mar,5.0
zavodnje,2020,Mar,4.0
veliki vrh,2020,Mar,4.0
graska gora,2020,Mar,6.0
velenje,2020,Mar,6.0
pesje,2020,Mar,5.0
skale,2020,Mar,5.0
sv. mohor,2020,Mar,10.0
lj center,2020,Mar,5.0
ce gaji,2020,Mar,18.0
lj bezigrad,2020,Apr,4.0
ce bolnica,2020,Apr,5.0
trbovlje,2020,Apr,7.0
zagorje,2020,Apr,4.0
iskrba,2020,Apr,2.8
sostanj,2020,Apr,5.0
topolsica,2020,Apr,6.0
zavodnje,2020,Apr,3.0
veliki vrh,2020,Apr,4.0
graska gora,2020,Apr,5.0
velenje,2020,Apr,8.0
pesje,2020,Apr,7.0
skale,2020,Apr,4.0
sv. mohor,2020,Apr,10.0
lj center,2020,Apr,6.0
ce gaji,2020,Apr,20.0
lj bezigrad,2020,Maj,2.0
ce bolnica,2020,Maj,3.0
trbovlje,2020,Maj,6.0
zagorje,2020,Maj,4.0
iskrba,2020,Maj,2.0
sostanj,2020,Maj,6.0
topolsica,2020,Maj,3.0
zavodnje,2020,Maj,16.0
veliki vrh,2020,Maj,5.0
graska gora,2020,Maj,5.0
velenje,2020,Maj,5.0
pesje,2020,Maj,5.0
skale,2020,Maj,8.0
sv. mohor,2020,Maj,9.0
lj center,2020,Maj,5.0
ce gaji,2020,Maj,20.0
lj bezigrad,2020,Jun,2.0
ce bolnica,2020,Jun,5.0
trbovlje,2020,Jun,5.0
zagorje,2020,Jun,4.0
iskrba,2020,Jun,
sostanj,2020,Jun,7.0
topolsica,2020,Jun,4.0
zavodnje,2020,Jun,5.0
veliki vrh,2020,Jun,3.0
graska gora,2020,Jun,6.0
velenje,2020,Jun,8.0
pesje,2020,Jun,4.0
skale,2020,Jun,3.0
sv. mohor,2020,Jun,11.0
lj center,2020,Jun,8.0
ce gaji,2020,Jun,16.0
lj bezigrad,2020,Jul,3.0
ce bolnica,2020,Jul,6.0
trbovlje,2020,Jul,1.0
zagorje,2020,Jul,2.0
iskrba,2020,Jul,
sostanj,2020,Jul,6.0
topolsica,2020,Jul,2.0
zavodnje,2020,Jul,5.0
veliki vrh,2020,Jul,7.0
graska gora,2020,Jul,4.0
velenje,2020,Jul,7.0
pesje,2020,Jul,4.0
skale,2020,Jul,4.0
sv. mohor,2020,Jul,14.0
lj center,2020,Jul,8.0
ce gaji,2020,Jul,17.0
lj bezigrad,2020,Avg,2.0
ce bolnica,2020,Avg,7.0
trbovlje,2020,Avg,1.0
zagorje,2020,Avg,2.0
iskrba,2020,Avg,
sostanj,2020,Avg,14.0
topolsica,2020,Avg,17.0
zavodnje,2020,Avg,16.0
veliki vrh,2020,Avg,4.0
graska gora,2020,Avg,7.0
velenje,2020,Avg,6.0
pesje,2020,Avg,5.0
skale,2020,Avg,4.0
sv. mohor,2020,Avg,9.0
lj center,2020,Avg,6.0
ce gaji,2020,Avg,18.0
lj bezigrad,2020,Sep,6.0
ce bolnica,2020,Sep,5.0
trbovlje,2020,Sep,2.0
zagorje,2020,Sep,3.0
iskrba,2020,Sep,
sostanj,2020,Sep,6.0
topolsica,2020,Sep,4.0
zavodnje,2020,Sep,9.0
veliki vrh,2020,Sep,6.0
graska gora,2020,Sep,13.0
velenje,2020,Sep,7.0
pesje,2020,Sep,7.0
skale,2020,Sep,7.0
sv. mohor,2020,Sep,11.0
lj center,2020,Sep,6.0
ce gaji,2020,Sep,6.0
lj bezigrad,2020,Okt,4.0
ce bolnica,2020,Okt,6.0
trbovlje,2020,Okt,3.0
zagorje,2020,Okt,4.0
iskrba,2020,Okt,
sostanj,2020,Okt,6.0
topolsica,2020,Okt,2.0
zavodnje,2020,Okt,9.0
veliki vrh,2020,Okt,8.0
graska gora,2020,Okt,16.0
velenje,2020,Okt,6.0
pesje,2020,Okt,6.0
skale,2020,Okt,6.0
sv. mohor,2020,Okt,12.0
lj center,2020,Okt,7.0
ce gaji,2020,Okt,7.0
lj bezigrad,2020,Nov,5.0
ce bolnica,2020,Nov,7.0
trbovlje,2020,Nov,2.0
zagorje,2020,Nov,4.0
iskrba,2020,Nov,
sostanj,2020,Nov,5.0
topolsica,2020,Nov,5.0
zavodnje,2020,Nov,29.0
veliki vrh,2020,Nov,8.0
graska gora,2020,Nov,5.0
velenje,2020,Nov,5.0
pesje,2020,Nov,6.0
skale,2020,Nov,5.0
sv. mohor,2020,Nov,10.0
lj center,2020,Nov,9.0
ce gaji,2020,Nov,9.0
lj bezigrad,2020,Dec,7.0
ce bolnica,2020,Dec,5.0
trbovlje,2020,Dec,2.0
zagorje,2020,Dec,4.0
iskrba,2020,Dec,
sostanj,2020,Dec,8.0
topolsica,2020,Dec,6.0
zavodnje,2020,Dec,11.0
veliki vrh,2020,Dec,10.0
graska gora,2020,Dec,9.0
velenje,2020,Dec,9.0
pesje,2020,Dec,11.0
skale,2020,Dec,9.0
sv. mohor,2020,Dec,9.0
lj center,2020,Dec,10.0
ce gaji,2020,Dec,10.0
lj bezigrad,2021,Jan,4.0
ce bolnica,2021,Jan,5.0
trbovlje,2021,Jan,2.0
zagorje,2021,Jan,4.0
iskrba,2021,Jan,2.0
deskle,2021,Jan,3.0
sostanj,2021,Jan,9.0
topolsica,2021,Jan,3.0
zavodnje,2021,Jan,5.0
veliki vrh,2021,Jan,3.0
graska gora,2021,Jan,4.0
velenje,2021,Jan,7.0
pesje,2021,Jan,9.0
skale,2021,Jan,5.0
mobilna tes,2021,Jan,5.0
sv. mohor,2021,Jan,10.0
lj center,2021,Jan,3.0
zadobrova,2021,Jan,5.0
ce gaji,2021,Jan,4.0
lj bezigrad,2021,Feb,
ce bolnica,2021,Feb,8.0
trbovlje,2021,Feb,3.0
zagorje,2021,Feb,5.0
iskrba,2021,Feb,2.0
deskle,2021,Feb,4.0
sostanj,2021,Feb,5.0
topolsica,2021,Feb,3.0
zavodnje,2021,Feb,4.0
veliki vrh,2021,Feb,2.0
graska gora,2021,Feb,3.0
velenje,2021,Feb,3.0
pesje,2021,Feb,3.0
skale,2021,Feb,5.0
mobilna tes,2021,Feb,3.0
sv. mohor,2021,Feb,8.0
lj center,2021,Feb,6.0
zadobrova,2021,Feb,4.0
ce gaji,2021,Feb,4.0
lj bezigrad,2021,Mar,
ce bolnica,2021,Mar,6.0
trbovlje,2021,Mar,4.0
zagorje,2021,Mar,4.0
iskrba,2021,Mar,2.0
deskle,2021,Mar,2.0
sostanj,2021,Mar,4.0
topolsica,2021,Mar,4.0
zavodnje,2021,Mar,5.0
veliki vrh,2021,Mar,2.0
graska gora,2021,Mar,3.0
velenje,2021,Mar,2.0
pesje,2021,Mar,2.0
skale,2021,Mar,5.0
mobilna tes,2021,Mar,4.0
sv. mohor,2021,Mar,11.0
lj center,2021,Mar,4.0
zadobrova,2021,Mar,4.0
ce gaji,2021,Mar,2.0
lj bezigrad,2021,Apr,
ce bolnica,2021,Apr,5.0
trbovlje,2021,Apr,4.0
zagorje,2021,Apr,4.0
iskrba,2021,Apr,0.8
deskle,2021,Apr,3.0
sostanj,2021,Apr,5.0
topolsica,2021,Apr,4.0
zavodnje,2021,Apr,3.0
veliki vrh,2021,Apr,3.0
graska gora,2021,Apr,4.0
velenje,2021,Apr,3.0
pesje,2021,Apr,3.0
skale,2021,Apr,5.0
mobilna tes,2021,Apr,5.0
sv. mohor,2021,Apr,12.0
lj center,2021,Apr,4.0
zadobrova,2021,Apr,3.0
ce gaji,2021,Apr,2.0
lj bezigrad,2021,Maj,
ce bolnica,2021,Maj,5.0
trbovlje,2021,Maj,4.0
zagorje,2021,Maj,4.0
iskrba,2021,Maj,1.0
deskle,2021,Maj,4.0
sostanj,2021,Maj,8.0
topolsica,2021,Maj,10.0
zavodnje,2021,Maj,4.0
veliki vrh,2021,Maj,6.0
graska gora,2021,Maj,8.0
velenje,2021,Maj,4.0
pesje,2021,Maj,4.0
skale,2021,Maj,6.0
mobilna tes,2021,Maj,4.0
sv. mohor,2021,Maj,5.0
lj center,2021,Maj,3.0
zadobrova,2021,Maj,2.0
ce gaji,2021,Maj,5.0
lj bezigrad,2021,Jun,
ce bolnica,2021,Jun,4.0
trbovlje,2021,Jun,
zagorje,2021,Jun,
iskrba,2021,Jun,1.0
deskle,2021,Jun,4.0
sostanj,2021,Jun,9.0
topolsica,2021,Jun,7.0
zavodnje,2021,Jun,13.0
veliki vrh,2021,Jun,11.0
graska gora,2021,Jun,12.0
velenje,2021,Jun,10.0
pesje,2021,Jun,8.0
skale,2021,Jun,10.0
mobilna tes,2021,Jun,9.0
sv. mohor,2021,Jun,4.0
lj center,2021,Jun,3.0
zadobrova,2021,Jun,3.0
ce gaji,2021,Jun,3.0
lj bezigrad,2021,Jul,
ce bolnica,2021,Jul,5.0
trbovlje,2021,Jul,
zagorje,2021,Jul,2.0
iskrba,2021,Jul,1.0
deskle,2021,Jul,2.0
sostanj,2021,Jul,9.0
topolsica,2021,Jul,5.0
zavodnje,2021,Jul,4.0
veliki vrh,2021,Jul,7.0
graska gora,2021,Jul,9.0
velenje,2021,Jul,6.0
pesje,2021,Jul,6.0
skale,2021,Jul,6.0
mobilna tes,2021,Jul,11.0
sv. mohor,2021,Jul,5.0
lj center,2021,Jul,1.0
zadobrova,2021,Jul,3.0
ce gaji,2021,Jul,3.0
lj bezigrad,2021,Avg,
ce bolnica,2021,Avg,3.0
trbovlje,2021,Avg,
zagorje,2021,Avg,2.0
iskrba,2021,Avg,1.0
deskle,2021,Avg,3.0
sostanj,2021,Avg,4.0
topolsica,2021,Avg,5.0
zavodnje,2021,Avg,4.0
veliki vrh,2021,Avg,7.0
graska gora,2021,Avg,7.0
velenje,2021,Avg,6.0
pesje,2021,Avg,7.0
skale,2021,Avg,4.0
mobilna tes,2021,Avg,8.0
sv. mohor,2021,Avg,5.0
lj center,2021,Avg,3.0
zadobrova,2021,Avg,3.0
ce gaji,2021,Avg,1.0
lj bezigrad,2021,Sep,
ce bolnica,2021,Sep,4.0
trbovlje,2021,Sep,
zagorje,2021,Sep,3.0
iskrba,2021,Sep,4.0
deskle,2021,Sep,3.0
sostanj,2021,Sep,9.0
topolsica,2021,Sep,6.0
zavodnje,2021,Sep,67.0
veliki vrh,2021,Sep,9.0
graska gora,2021,Sep,11.0
velenje,2021,Sep,8.0
pesje,2021,Sep,7.0
skale,2021,Sep,9.0
mobilna tes,2021,Sep,6.0
sv. mohor,2021,Sep,7.0
lj center,2021,Sep,3.0
zadobrova,2021,Sep,3.0
ce gaji,2021,Sep,3.0
lj bezigrad,2021,Okt,
ce bolnica,2021,Okt,6.0
trbovlje,2021,Okt,
zagorje,2021,Okt,5.0
iskrba,2021,Okt,5.0
deskle,2021,Okt,7.0
sostanj,2021,Okt,8.0
topolsica,2021,Okt,3.0
zavodnje,2021,Okt,12.0
veliki vrh,2021,Okt,8.0
graska gora,2021,Okt,11.0
velenje,2021,Okt,7.0
pesje,2021,Okt,9.0
skale,2021,Okt,7.0
mobilna tes,2021,Okt,6.0
sv. mohor,2021,Okt,3.0
lj center,2021,Okt,2.0
zadobrova,2021,Okt,4.0
ce gaji,2021,Okt,4.0
lj bezigrad,2021,Nov,
ce bolnica,2021,Nov,6.0
trbovlje,2021,Nov,
zagorje,2021,Nov,4.0
iskrba,2021,Nov,2.0
deskle,2021,Nov,8.0
sostanj,2021,Nov,5.0
topolsica,2021,Nov,3.0
zavodnje,2021,Nov,8.0
veliki vrh,2021,Nov,10.0
graska gora,2021,Nov,7.0
velenje,2021,Nov,9.0
pesje,2021,Nov,9.0
skale,2021,Nov,6.0
mobilna tes,2021,Nov,6.0
sv. mohor,2021,Nov,3.0
lj center,2021,Nov,2.0
zadobrova,2021,Nov,4.0
ce gaji,2021,Nov,4.0
lj bezigrad,2021,Dec,
ce bolnica,2021,Dec,7.0
trbovlje,2021,Dec,
zagorje,2021,Dec,4.0
iskrba,2021,Dec,2.0
deskle,2021,Dec,4.0
sostanj,2021,Dec,6.0
topolsica,2021,Dec,4.0
zavodnje,2021,Dec,80.0
veliki vrh,2021,Dec,20.0
graska gora,2021,Dec,8.0
velenje,2021,Dec,8.0
pesje,2021,Dec,9.0
skale,2021,Dec,7.0
mobilna tes,2021,Dec,3.0
sv. mohor,2021,Dec,6.0
lj center,2021,Dec,7.0
zadobrova,2021,Dec,3.0
ce gaji,2021,Dec,2.0
ce bolnica,2022,Jan,7.0
zagorje,2022,Jan,3.0
iskrba,2022,Jan,2.0
sostanj,2022,Jan,13.0
topolsica,2022,Jan,3.0
zavodnje,2022,Jan,17.0
veliki vrh,2022,Jan,11.0
graska gora,2022,Jan,8.0
velenje,2022,Jan,5.0
pesje,2022,Jan,5.0
skale,2022,Jan,6.0
mobilna tes,2022,Jan,7.0
sv. mohor,2022,Jan,3.0
lj center,2022,Jan,6.0
zadobrova,2022,Jan,5.0
ce gaji,2022,Jan,8.0
ce bolnica,2022,Feb,6.0
zagorje,2022,Feb,4.0
iskrba,2022,Feb,2.0
sostanj,2022,Feb,9.0
topolsica,2022,Feb,2.0
zavodnje,2022,Feb,9.0
veliki vrh,2022,Feb,7.0
graska gora,2022,Feb,5.0
velenje,2022,Feb,6.0
pesje,2022,Feb,5.0
skale,2022,Feb,6.0
mobilna tes,2022,Feb,7.0
sv. mohor,2022,Feb,6.0
lj center,2022,Feb,2.0
zadobrova,2022,Feb,6.0
ce gaji,2022,Feb,5.0
ce bolnica,2022,Mar,6.0
zagorje,2022,Mar,4.0
iskrba,2022,Mar,3.0
sostanj,2022,Mar,6.0
topolsica,2022,Mar,5.0
zavodnje,2022,Mar,11.0
veliki vrh,2022,Mar,7.0
graska gora,2022,Mar,13.0
velenje,2022,Mar,8.0
pesje,2022,Mar,8.0
skale,2022,Mar,14.0
mobilna tes,2022,Mar,8.0
sv. mohor,2022,Mar,6.0
lj center,2022,Mar,5.0
zadobrova,2022,Mar,7.0
ce gaji,2022,Mar,5.0
ce bolnica,2022,Apr,7.0
zagorje,2022,Apr,3.0
iskrba,2022,Apr,7.0
sostanj,2022,Apr,6.0
topolsica,2022,Apr,4.0
zavodnje,2022,Apr,3.0
veliki vrh,2022,Apr,5.0
graska gora,2022,Apr,7.0
velenje,2022,Apr,8.0
pesje,2022,Apr,8.0
skale,2022,Apr,6.0
mobilna tes,2022,Apr,9.0
sv. mohor,2022,Apr,4.0
lj center,2022,Apr,6.0
zadobrova,2022,Apr,1.0
ce gaji,2022,Apr,3.0
ce bolnica,2022,Maj,4.0
zagorje,2022,Maj,2.0
iskrba,2022,Maj,3.0
sostanj,2022,Maj,4.0
topolsica,2022,Maj,4.0
zavodnje,2022,Maj,4.0
veliki vrh,2022,Maj,8.0
graska gora,2022,Maj,8.0
velenje,2022,Maj,6.0
pesje,2022,Maj,9.0
skale,2022,Maj,4.0
mobilna tes,2022,Maj,7.0
sv. mohor,2022,Maj,2.0
lj center,2022,Maj,7.0
zadobrova,2022,Maj,2.0
ce gaji,2022,Maj,3.0
ce bolnica,2022,Jun,4.0
zagorje,2022,Jun,4.0
iskrba,2022,Jun,4.0
sostanj,2022,Jun,4.0
topolsica,2022,Jun,8.0
zavodnje,2022,Jun,8.0
veliki vrh,2022,Jun,9.0
graska gora,2022,Jun,8.0
velenje,2022,Jun,8.0
pesje,2022,Jun,11.0
skale,2022,Jun,8.0
mobilna tes,2022,Jun,8.0
sv. mohor,2022,Jun,7.0
lj center,2022,Jun,7.0
zadobrova,2022,Jun,5.0
ce gaji,2022,Jun,5.0
ce bolnica,2022,Jul,4.0
zagorje,2022,Jul,2.0
iskrba,2022,Jul,6.0
sostanj,2022,Jul,4.0
topolsica,2022,Jul,6.0
zavodnje,2022,Jul,5.0
veliki vrh,2022,Jul,2.0
graska gora,2022,Jul,5.0
velenje,2022,Jul,6.0
pesje,2022,Jul,8.0
skale,2022,Jul,6.0
mobilna tes,2022,Jul,5.0
sv. mohor,2022,Jul,8.0
lj center,2022,Jul,2.0
zadobrova,2022,Jul,7.0
ce gaji,2022,Jul,4.0
ce bolnica,2022,Avg,4.0
zagorje,2022,Avg,2.0
iskrba,2022,Avg,2.0
sostanj,2022,Avg,4.0
topolsica,2022,Avg,4.0
zavodnje,2022,Avg,4.0
veliki vrh,2022,Avg,3.0
graska gora,2022,Avg,5.0
velenje,2022,Avg,4.0
pesje,2022,Avg,8.0
skale,2022,Avg,3.0
mobilna tes,2022,Avg,7.0
sv. mohor,2022,Avg,3.0
lj center,2022,Avg,1.0
zadobrova,2022,Avg,6.0
ce gaji,2022,Avg,4.0
ce bolnica,2022,Sep,4.0
zagorje,2022,Sep,1.0
iskrba,2022,Sep,2.0
sostanj,2022,Sep,4.0
topolsica,2022,Sep,13.0
zavodnje,2022,Sep,6.0
veliki vrh,2022,Sep,4.0
graska gora,2022,Sep,6.0
velenje,2022,Sep,6.0
pesje,2022,Sep,9.0
skale,2022,Sep,4.0
mobilna tes,2022,Sep,5.0
sv. mohor,2022,Sep,1.0
lj center,2022,Sep,4.0
zadobrova,2022,Sep,6.0
ce gaji,2022,Sep,5.0
ce bolnica,2022,Okt,8.0
zagorje,2022,Okt,3.0
iskrba,2022,Okt,5.0
sostanj,2022,Okt,2.0
topolsica,2022,Okt,5.0
zavodnje,2022,Okt,7.0
veliki vrh,2022,Okt,6.0
graska gora,2022,Okt,8.0
velenje,2022,Okt,6.0
pesje,2022,Okt,8.0
skale,2022,Okt,5.0
mobilna tes,2022,Okt,5.0
sv. mohor,2022,Okt,4.0
lj center,2022,Okt,2.0
zadobrova,2022,Okt,7.0
ce gaji,2022,Okt,5.0
ce bolnica,2022,Nov,9.0
zagorje,2022,Nov,6.0
iskrba,2022,Nov,5.0
sostanj,2022,Nov,5.0
topolsica,2022,Nov,4.0
zavodnje,2022,Nov,7.0
veliki vrh,2022,Nov,5.0
graska gora,2022,Nov,4.0
velenje,2022,Nov,6.0
pesje,2022,Nov,8.0
skale,2022,Nov,5.0
mobilna tes,2022,Nov,7.0
sv. mohor,2022,Nov,4.0
lj center,2022,Nov,3.0
zadobrova,2022,Nov,4.0
ce gaji,2022,Nov,5.0
ce bolnica,2022,Dec,7.0
zagorje,2022,Dec,7.0
iskrba,2022,Dec,3.0
sostanj,2022,Dec,6.0
topolsica,2022,Dec,5.0
zavodnje,2022,Dec,11.0
veliki vrh,2022,Dec,7.0
graska gora,2022,Dec,4.0
velenje,2022,Dec,8.0
pesje,2022,Dec,6.0
skale,2022,Dec,6.0
mobilna tes,2022,Dec,8.0
sv. mohor,2022,Dec,4.0
lj center,2022,Dec,6.0
zadobrova,2022,Dec,6.0
ce gaji,2022,Dec,6.0
lj bezigrad,2023,Jan,8.0
iskrba,2023,Jan,1.0
zagorje,2023,Jan,3.0
lj center,2023,Jan,5.0
zadobrova,2023,Jan,6.0
ce gaji,2023,Jan,7.0
sv. mohor,2023,Jan,3.0
graska gora,2023,Jan,5.0
pesje,2023,Jan,9.0
skale,2023,Jan,5.0
sostanj,2023,Jan,5.0
topolsica,2023,Jan,5.0
velenje,2023,Jan,7.0
veliki vrh,2023,Jan,6.0
zavodnje,2023,Jan,8.0
mobilna tes,2023,Jan,4.0
lj bezigrad,2023,Feb,10.0
iskrba,2023,Feb,6.0
zagorje,2023,Feb,4.0
lj center,2023,Feb,4.0
zadobrova,2023,Feb,5.0
ce gaji,2023,Feb,5.0
sv. mohor,2023,Feb,5.0
graska gora,2023,Feb,4.0
pesje,2023,Feb,11.0
skale,2023,Feb,4.0
sostanj,2023,Feb,4.0
topolsica,2023,Feb,4.0
velenje,2023,Feb,6.0
veliki vrh,2023,Feb,5.0
zavodnje,2023,Feb,6.0
mobilna tes,2023,Feb,5.0
lj bezigrad,2023,Mar,4.0
iskrba,2023,Mar,2.0
zagorje,2023,Mar,4.0
lj center,2023,Mar,3.0
zadobrova,2023,Mar,5.0
ce gaji,2023,Mar,5.0
sv. mohor,2023,Mar,6.0
graska gora,2023,Mar,24.0
pesje,2023,Mar,10.0
skale,2023,Mar,13.0
sostanj,2023,Mar,6.0
topolsica,2023,Mar,5.0
velenje,2023,Mar,7.0
veliki vrh,2023,Mar,7.0
zavodnje,2023,Mar,8.0
mobilna tes,2023,Mar,7.0
lj bezigrad,2023,Apr,3.0
iskrba,2023,Apr,2.0
zagorje,2023,Apr,1.0
lj center,2023,Apr,6.0
zadobrova,2023,Apr,5.0
ce gaji,2023,Apr,5.0
sv. mohor,2023,Apr,5.0
graska gora,2023,Apr,5.0
pesje,2023,Apr,8.0
skale,2023,Apr,6.0
sostanj,2023,Apr,3.0
topolsica,2023,Apr,6.0
velenje,2023,Apr,8.0
veliki vrh,2023,Apr,6.0
zavodnje,2023,Apr,6.0
mobilna tes,2023,Apr,7.0
lj bezigrad,2023,Maj,2.0
iskrba,2023,Maj,3.0
zagorje,2023,Maj,2.0
lj center,2023,Maj,8.0
zadobrova,2023,Maj,5.0
ce gaji,2023,Maj,3.0
sv. mohor,2023,Maj,6.0
graska gora,2023,Maj,6.0
pesje,2023,Maj,10.0
skale,2023,Maj,7.0
sostanj,2023,Maj,2.0
topolsica,2023,Maj,8.0
velenje,2023,Maj,9.0
veliki vrh,2023,Maj,9.0
zavodnje,2023,Maj,5.0
mobilna tes,2023,Maj,9.0
lj bezigrad,2023,Jun,2.0
iskrba,2023,Jun,2.0
zagorje,2023,Jun,3.0
lj center,2023,Jun,4.0
zadobrova,2023,Jun,4.0
ce gaji,2023,Jun,2.0
sv. mohor,2023,Jun,4.0
graska gora,2023,Jun,7.0
pesje,2023,Jun,9.0
skale,2023,Jun,7.0
sostanj,2023,Jun,6.0
topolsica,2023,Jun,4.0
velenje,2023,Jun,5.0
veliki vrh,2023,Jun,7.0
zavodnje,2023,Jun,5.0
mobilna tes,2023,Jun,9.0
lj bezigrad,2023,Jul,2.0
iskrba,2023,Jul,3.0
zagorje,2023,Jul,2.0
lj center,2023,Jul,3.0
zadobrova,2023,Jul,5.0
ce gaji,2023,Jul,4.0
sv. mohor,2023,Jul,4.0
graska gora,2023,Jul,7.0
pesje,2023,Jul,9.0
skale,2023,Jul,5.0
sostanj,2023,Jul,9.0
topolsica,2023,Jul,6.0
velenje,2023,Jul,7.0
veliki vrh,2023,Jul,7.0
zavodnje,2023,Jul,5.0
mobilna tes,2023,Jul,12.0
lj bezigrad,2023,Avg,2.0
iskrba,2023,Avg,4.0
zagorje,2023,Avg,3.0
lj center,2023,Avg,3.0
zadobrova,2023,Avg,6.0
ce gaji,2023,Avg,3.0
sv. mohor,2023,Avg,11.0
graska gora,2023,Avg,9.0
pesje,2023,Avg,11.0
skale,2023,Avg,6.0
sostanj,2023,Avg,8.0
topolsica,2023,Avg,3.0
velenje,2023,Avg,9.0
veliki vrh,2023,Avg,10.0
zavodnje,2023,Avg,7.0
mobilna tes,2023,Avg,12.0
lj bezigrad,2023,Sep,3.0
iskrba,2023,Sep,11.0
zagorje,2023,Sep,4.0
lj center,2023,Sep,4.0
zadobrova,2023,Sep,7.0
ce gaji,2023,Sep,6.0
sv. mohor,2023,Sep,6.0
graska gora,2023,Sep,31.0
pesje,2023,Sep,10.0
skale,2023,Sep,40.0
sostanj,2023,Sep,15.0
topolsica,2023,Sep,9.0
velenje,2023,Sep,10.0
veliki vrh,2023,Sep,8.0
zavodnje,2023,Sep,10.0
mobilna tes,2023,Sep,12.0
lj bezigrad,2023,Okt,2.0
iskrba,2023,Okt,2.0
zagorje,2023,Okt,3.0
lj center,2023,Okt,3.0
zadobrova,2023,Okt,4.0
ce gaji,2023,Okt,6.0
sv. mohor,2023,Okt,4.0
graska gora,2023,Okt,8.0
pesje,2023,Okt,12.0
skale,2023,Okt,7.0
sostanj,2023,Okt,8.0
topolsica,2023,Okt,8.0
velenje,2023,Okt,6.0
veliki vrh,2023,Okt,7.0
zavodnje,2023,Okt,8.0
mobilna tes,2023,Okt,8.0
lj bezigrad,2023,Nov,4.0
iskrba,2023,Nov,5.0
zagorje,2023,Nov,3.0
lj center,2023,Nov,3.0
zadobrova,2023,Nov,4.0
ce gaji,2023,Nov,8.0
sv. mohor,2023,Nov,3.0
graska gora,2023,Nov,5.0
pesje,2023,Nov,23.0
skale,2023,Nov,7.0
sostanj,2023,Nov,6.0
topolsica,2023,Nov,4.0
velenje,2023,Nov,7.0
veliki vrh,2023,Nov,16.0
zavodnje,2023,Nov,8.0
mobilna tes,2023,Nov,7.0
lj bezigrad,2023,Dec,4.0
iskrba,2023,Dec,1.0
zagorje,2023,Dec,1.0
lj center,2023,Dec,4.0
zadobrova,2023,Dec,5.0
ce gaji,2023,Dec,6.0
sv. mohor,2023,Dec,3.0
graska gora,2023,Dec,6.0
pesje,2023,Dec,11.0
skale,2023,Dec,6.0
sostanj,2023,Dec,6.0
topolsica,2023,Dec,4.0
velenje,2023,Dec,4.0
veliki vrh,2023,Dec,11.0
zavodnje,2023,Dec,19.0
mobilna tes,2023,Dec,7.0
